,artist,track_title,year,lyric,total_week,peak
16423,fun. Featuring Janelle Monae,We Are Young,2012,We can burn brighter than the sun,8,3
16424,fun. Featuring Janelle Monae,We Are Young,2012,"Tonight, we are young",8,3
16425,fun. Featuring Janelle Monae,We Are Young,2012,So let's set the world on fire,8,3
16426,fun. Featuring Janelle Monae,We Are Young,2012,We can burn brighter than the sun,8,3
16427,fun. Featuring Janelle Monae,We Are Young,2012,Carry me home tonight (na na na na na na),8,3
16428,fun. Featuring Janelle Monae,We Are Young,2012,Just carry me home tonight (na na na na na na),8,3
16429,fun. Featuring Janelle Monae,We Are Young,2012,Carry me home tonight (na na na na na na),8,3
16430,fun. Featuring Janelle Monae,We Are Young,2012,Just carry me home tonight (na na na na na na),8,3
16431,fun. Featuring Janelle Monae,We Are Young,2012,The moon is on my side,8,3
16432,fun. Featuring Janelle Monae,We Are Young,2012,I have no reason to run,8,3
16433,fun. Featuring Janelle Monae,We Are Young,2012,So will someone come and carry me home tonight?,8,3
16434,fun. Featuring Janelle Monae,We Are Young,2012,The angels never arrived,8,3
16435,fun. Featuring Janelle Monae,We Are Young,2012,But I can hear the choir,8,3
16436,fun. Featuring Janelle Monae,We Are Young,2012,So will someone come and carry me home?,8,3
16437,fun. Featuring Janelle Monae,We Are Young,2012,"Tonight, we are young",8,3
16438,fun. Featuring Janelle Monae,We Are Young,2012,So let's set the world on fire,8,3
16439,fun. Featuring Janelle Monae,We Are Young,2012,We can burn brighter than the sun,8,3
16440,fun. Featuring Janelle Monae,We Are Young,2012,"Tonight, we are young",8,3
16441,fun. Featuring Janelle Monae,We Are Young,2012,So let's set the world on fire,8,3
16442,fun. Featuring Janelle Monae,We Are Young,2012,We can burn brighter than the sun,8,3
16443,fun. Featuring Janelle Monae,We Are Young,2012,So if by the time the bar closes,8,3
16444,fun. Featuring Janelle Monae,We Are Young,2012,And you feel like falling down,8,3
16445,fun. Featuring Janelle Monae,We Are Young,2012,I'll carry you home tonight,8,3
16446,Whitney Houston,I Will Always Love You,2012,If I should stay,27,1
16447,Whitney Houston,I Will Always Love You,2012,I would only be in your way,27,1
16448,Whitney Houston,I Will Always Love You,2012,"So I'll go, but I know",27,1
16449,Whitney Houston,I Will Always Love You,2012,I'll think of you every step of the way,27,1
16450,Whitney Houston,I Will Always Love You,2012,And I will always love you,27,1
16451,Whitney Houston,I Will Always Love You,2012,I will always love you,27,1
16452,Whitney Houston,I Will Always Love You,2012,"You, my darling you, mmm",27,1
16453,Whitney Houston,I Will Always Love You,2012,Bittersweet memories,27,1
16454,Whitney Houston,I Will Always Love You,2012,That is all I'm taking with me,27,1
16455,Whitney Houston,I Will Always Love You,2012,"So goodbye, please don't cry",27,1
16456,Whitney Houston,I Will Always Love You,2012,"We both know I'm not what you, you need",27,1
16457,Whitney Houston,I Will Always Love You,2012,And I will always love you,27,1
16458,Whitney Houston,I Will Always Love You,2012,"I will always love you, yeah, yeah",27,1
16459,Whitney Houston,I Will Always Love You,2012,I hope life treats you kind,27,1
16460,Whitney Houston,I Will Always Love You,2012,And I hope you have all you've dreamed of,27,1
16461,Whitney Houston,I Will Always Love You,2012,And I wish you joy and happiness,27,1
16462,Whitney Houston,I Will Always Love You,2012,"But above all this, I wish you love",27,1
16463,Whitney Houston,I Will Always Love You,2012,And I will always love you,27,1
16464,Whitney Houston,I Will Always Love You,2012,I will always love you,27,1
16465,Whitney Houston,I Will Always Love You,2012,I will always love you,27,1
16466,Whitney Houston,I Will Always Love You,2012,I will always love you,27,1
16467,Whitney Houston,I Will Always Love You,2012,I will always love you,27,1
16468,Whitney Houston,I Will Always Love You,2012,"I, I will always love you",27,1
16469,Whitney Houston,I Will Always Love You,2012,"Darling, I love you",27,1
16470,Whitney Houston,I Will Always Love You,2012,"I'll always, I'll always love you",27,1
16471,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Nicki Minaj and M.I.A.:,2,10
16472,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"L-U-V, Madonna",2,10
16473,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Y-O-U, you wanna",2,10
16474,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Madonna (Nicki Minaj and M.I.A.):,2,10
16475,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,I see you coming and I don't wanna know your name,2,10
16476,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"(L-U-V, Madonna)",2,10
16477,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,I see you coming and you're gonna have to change the game,2,10
16478,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"(Y-O-U, you wanna)",2,10
16479,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Would you like to try?,2,10
16480,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Give me a reason why,2,10
16481,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Give me all that you've got,2,10
16482,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Maybe you'll do fine,2,10
16483,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,As long as you don't lie to me,2,10
16484,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,And pretend to be what you're not,2,10
16485,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Don't play the stupid game,2,10
16486,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,'Cause I'm a different kind of girl,2,10
16487,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Every record sounds the same,2,10
16488,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,You've got to step into my world,2,10
16489,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16490,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Give me all your love today,2,10
16491,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16492,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Let's forget about time and dance our lives away,2,10
16493,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Nicki Minaj and M.I.A.:,2,10
16494,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"L-U-V, Madonna",2,10
16495,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Y-O-U, you wanna",2,10
16496,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Madonna (Nicki Minaj and M.I.A.):,2,10
16497,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Keep trying, don't give up, it's if you want it bad enough",2,10
16498,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"(L-U-V, Madonna)",2,10
16499,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"It's right in front of you, now tell me what you're thinking of",2,10
16500,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"(Y-O-U, you wanna)",2,10
16501,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,In another place,2,10
16502,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,At a different time,2,10
16503,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,You can be my lucky star,2,10
16504,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,We can drink some wine,2,10
16505,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Burgundy is fine,2,10
16506,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Let's drink the bottle every drop,2,10
16507,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Don't play the stupid game,2,10
16508,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,'Cause I'm a different kind of girl,2,10
16509,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Every record sounds the same,2,10
16510,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,You've got to step into my world,2,10
16511,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16512,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Give me all your love today,2,10
16513,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16514,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Let's forget about time and dance our lives away,2,10
16515,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Nicki Minaj:,2,10
16516,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Give me all your love boy,2,10
16517,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"You could be my boy, you could be my boy toy",2,10
16518,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,In the nick of time I could say a sicker rhyme,2,10
16519,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,'Cause it's time for change like a nickel or a dime,2,10
16520,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"I'm Roman, I'm a barbarian, I'm Conan",2,10
16521,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"You was sleeping on me, you were dozin'",2,10
16522,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Now move, I'm goin' in",2,10
16523,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Madonna (Nicki Minaj):,2,10
16524,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,You have all the L-U-V,2,10
16525,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,I gave you everything you need (Now move!),2,10
16526,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Now it's up to Y-O-U,2,10
16527,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Are you the one, shall we proceed?",2,10
16528,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,M.I.A.:,2,10
16529,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Me eat, licks on sw-sw-swag shit",2,10
16530,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,No one gives you this,2,10
16531,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"It's supersonic, bionic, uranium hit",2,10
16532,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,So I break 'em off tricks,2,10
16533,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Let's pray that it sticks,2,10
16534,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"I'ma say this once, yeah I don't give a shit",2,10
16535,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Madonna (Nicki Minaj and M.I.A.):,2,10
16536,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Don't play the stupid game,2,10
16537,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,'Cause I'm a different kind of girl,2,10
16538,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Every record sounds the same,2,10
16539,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,You've got to step into my world,2,10
16540,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16541,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,(L-U-V Madonna),2,10
16542,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16543,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,(Y-O-U you wanna),2,10
16544,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16545,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Give me all your love today,2,10
16546,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,"Give me all your lovin', give me your love",2,10
16547,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012,Let's forget about time and dance our lives away,2,10
16548,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,Clock strikes upon the hour,19,1
16549,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,And the sun begins to fade,19,1
16550,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,Still enough time to figure out,19,1
16551,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,How to chase my blues away,19,1
16552,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I've done all right up to now,19,1
16553,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,It's the light of day that shows me how,19,1
16554,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"And when the night falls, loneliness calls",19,1
16555,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Oh, I wanna dance with somebody",19,1
16556,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I wanna feel the heat with somebody,19,1
16557,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Yeah, I wanna dance with somebody",19,1
16558,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,With somebody who loves me,19,1
16559,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Oh, I wanna dance with somebody",19,1
16560,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I wanna feel the heat with somebody,19,1
16561,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Yeah, I wanna dance with somebody",19,1
16562,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,With somebody who loves me,19,1
16563,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I've been in love and lost my senses,19,1
16564,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,Spinning through the town,19,1
16565,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Sooner or later, the fever ends",19,1
16566,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,And I wind up feeling down,19,1
16567,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I need a man who'll take a chance,19,1
16568,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,On a love that burns hot enough to last,19,1
16569,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,So when the night falls,19,1
16570,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,My lonely heart calls,19,1
16571,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Oh, I wanna dance with somebody",19,1
16572,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I wanna feel the heat with somebody,19,1
16573,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Yeah, I wanna dance with somebody",19,1
16574,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,With somebody who loves me,19,1
16575,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Oh, I wanna dance with somebody",19,1
16576,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I wanna feel the heat with somebody,19,1
16577,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Yeah, I wanna dance with somebody",19,1
16578,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,With somebody who loves me,19,1
16579,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Somebody ooh, somebody ooh",19,1
16580,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,Somebody who loves me yeah,19,1
16581,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Somebody ooh, somebody ooh",19,1
16582,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,To hold me in his arms oh,19,1
16583,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I need a man who'll take a chance,19,1
16584,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,On a love that burns hot enough to last,19,1
16585,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,So when the night falls,19,1
16586,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,My lonely heart calls,19,1
16587,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Oh, I wanna dance with somebody",19,1
16588,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,I wanna feel the heat with somebody,19,1
16589,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,"Yeah, I wanna dance with somebody",19,1
16590,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2012,With somebody who loves me,19,1
